id,destino,prioridad,peso
3876,Sincelejo,5,8.1
3877,Neiva,3,11.6
3878,Neiva,4,20.0
3879,Bogotá,5,16.8
3880,Cali,2,11.5
3881,Pereira,3,10.9
3882,Armenia,3,6.2
3883,Cali,2,20.7
3884,Pereira,2,5.5
3885,Ipiales,2,12.6
3886,Medellín,4,12.2
3887,Ipiales,4,17.5
3888,Villavicencio,4,10.7
3889,Medellín,2,6.0
3890,Pasto,2,5.8
3891,Bogotá,4,9.6
3892,Cali,2,18.5
3893,Santa Marta,2,6.5
3894,Medellín,3,20.1
3895,Popayán,3,17.7
3896,Manizales,2,13.5
3897,Manizales,5,20.3
3898,Riohacha,3,23.2
3899,Ipiales,4,11.1
3900,Medellín,3,14.6
3901,Valledupar,1,12.4
3902,Cali,1,13.0
3903,Riohacha,4,15.9
3904,Popayán,2,18.7
3905,Montería,3,7.9
3906,Cartagena,4,9.7
3907,Cartagena,4,21.2
3908,Sincelejo,1,11.0
3909,Armenia,1,5.2
3910,Cali,4,21.8
3911,Bogotá,1,4.6
3912,Cali,1,16.7
3913,Manizales,1,7.9
3914,Tunja,1,17.9
3915,Manizales,1,11.1
3916,Cali,2,19.1
3917,Cali,4,9.0
3918,Neiva,2,6.6
3919,Santa Marta,2,6.7
3920,Armenia,5,20.8
3921,Bogotá,2,23.0
3922,Valledupar,4,16.4
3923,Montería,5,12.0
3924,Barranquilla,5,23.3
3925,Neiva,2,19.1
3926,Riohacha,4,16.2
3927,Riohacha,3,19.7
3928,Sincelejo,1,5.2
3929,Montería,5,8.7
3930,Medellín,4,12.7
3931,Cali,4,15.9
3932,Tunja,3,19.8
3933,Riohacha,3,6.4
3934,Santa Marta,5,16.7
3935,Pasto,1,10.9
3936,Valledupar,2,12.8
3937,Bucaramanga,5,15.2
3938,Cali,5,19.0
3939,Riohacha,3,14.3
3940,Cartagena,1,23.1
3941,Manizales,3,17.8
3942,Pasto,4,12.5
3943,Santa Marta,1,6.8
3944,Ipiales,5,20.0
3945,Santa Marta,3,22.0
3946,Sincelejo,3,24.7
3947,Pasto,1,14.3
3948,Barranquilla,3,11.4
3949,Neiva,2,11.9
3950,Sincelejo,2,12.8
3951,Valledupar,3,14.3
3952,Bucaramanga,4,7.2
3953,Bucaramanga,2,20.8
3954,Barranquilla,5,22.9
3955,Popayán,4,5.3
3956,Ipiales,2,5.7
3957,Medellín,5,6.9
3958,Ipiales,2,22.6
3959,Pereira,4,23.3
3960,Manizales,1,15.9
3961,Valledupar,5,21.5
3962,Villavicencio,3,13.0
3963,Pasto,2,14.8
3964,Popayán,2,23.4
3965,Santa Marta,2,18.3
3966,Pasto,3,13.7
3967,Bucaramanga,3,5.7
3968,Ipiales,4,19.2
3969,Barranquilla,5,20.1
3970,Sincelejo,4,17.7
3971,Neiva,2,8.6
3972,Barranquilla,2,8.9
3973,Armenia,3,18.9
3974,Montería,4,5.7
3975,Manizales,1,5.8
3976,Valledupar,5,18.8
3977,Sincelejo,2,10.9
3978,Medellín,4,9.4
3979,Barranquilla,3,9.2
3980,Cali,2,5.4
3981,Valledupar,4,16.9
3982,Barranquilla,5,11.9
3983,Tunja,4,8.1
3984,Manizales,4,18.6
3985,Valledupar,2,20.6
3986,Manizales,4,18.5
3987,Neiva,4,18.5
3988,Tunja,4,22.6
3989,Cartagena,1,8.8
3990,Barranquilla,5,23.2
3991,Neiva,3,10.6
3992,Santa Marta,5,21.0
3993,Barranquilla,1,7.2
3994,Barranquilla,3,10.5
3995,Cali,2,5.3
3996,Manizales,5,20.8
3997,Pasto,2,21.4
3998,Popayán,5,14.2
3999,Cali,4,6.0
4000,Montería,1,13.6
4001,Valledupar,2,11.2
4002,Neiva,4,12.3
4003,Villavicencio,1,10.8
4004,Popayán,5,7.9
4005,Cartagena,3,14.0
4006,Ipiales,2,19.7
4007,Ipiales,1,12.3
4008,Villavicencio,5,14.2
4009,Ipiales,2,7.2
4010,Armenia,3,12.1
4011,Bogotá,1,15.7
4012,Ipiales,1,16.2
4013,Bogotá,5,12.0
4014,Valledupar,1,16.5
4015,Ipiales,5,6.2
4016,Montería,2,16.0
4017,Santa Marta,1,8.4
4018,Santa Marta,1,15.1
4019,Bogotá,2,8.8
4020,Bogotá,5,16.4
4021,Medellín,1,23.2
4022,Sincelejo,5,22.5
4023,Armenia,1,7.3
4024,Tunja,3,5.5
4025,Cartagena,5,23.7
4026,Pasto,3,7.8
4027,Manizales,3,14.2
4028,Cartagena,4,10.7
4029,Bucaramanga,5,17.5
4030,Sincelejo,1,16.1
4031,Manizales,4,10.2
4032,Barranquilla,4,21.1
4033,Pasto,5,18.5
4034,Manizales,5,10.7
4035,Neiva,3,8.4
4036,Valledupar,3,6.2
4037,Sincelejo,1,23.1
4038,Neiva,3,19.7
4039,Cali,2,5.3
4040,Pereira,1,9.9
4041,Ipiales,3,7.8
4042,Valledupar,3,14.6
4043,Bogotá,1,19.6
4044,Montería,4,14.3
4045,Neiva,2,9.9
4046,Valledupar,5,21.8
4047,Tunja,3,12.4
4048,Neiva,3,21.9
4049,Tunja,1,20.7
4050,Bogotá,4,19.0
4051,Medellín,3,21.2
4052,Tunja,4,10.5
4053,Sincelejo,2,7.0
4054,Bogotá,5,10.9
4055,Pereira,5,18.9
4056,Medellín,4,14.5
4057,Villavicencio,2,24.9
4058,Medellín,4,21.5
4059,Neiva,5,13.9
4060,Ipiales,2,24.4
4061,Santa Marta,1,5.4
4062,Medellín,3,14.4
4063,Barranquilla,3,13.2
4064,Santa Marta,5,22.1
4065,Armenia,4,7.7
4066,Riohacha,1,10.1
4067,Pereira,4,4.6
4068,Santa Marta,4,17.4
4069,Bogotá,5,22.2
4070,Bucaramanga,5,9.5
4071,Manizales,3,14.2
4072,Popayán,3,7.8
4073,Popayán,5,4.9
4074,Valledupar,5,5.4
4075,Riohacha,3,8.5
4076,Riohacha,2,5.0
4077,Ipiales,1,21.1
4078,Villavicencio,2,19.6
4079,Cali,5,11.8
4080,Villavicencio,4,16.7
4081,Bogotá,2,23.4
4082,Bucaramanga,3,14.9
4083,Santa Marta,2,20.1
4084,Manizales,1,8.3
4085,Bucaramanga,3,7.1
4086,Barranquilla,1,13.9
4087,Sincelejo,5,13.9
4088,Sincelejo,4,17.9
4089,Medellín,1,9.0
4090,Santa Marta,5,6.1
4091,Manizales,2,5.4
4092,Riohacha,4,4.6
4093,Armenia,2,23.0
4094,Bogotá,1,23.7
4095,Bogotá,4,8.8
4096,Ipiales,1,7.1
4097,Pereira,5,6.9
4098,Villavicencio,4,18.3
4099,Pereira,5,13.0
4100,Riohacha,4,10.4
4101,Barranquilla,5,20.6
4102,Popayán,2,21.4
4103,Sincelejo,5,7.9
4104,Bucaramanga,3,22.5
4105,Barranquilla,3,20.4
4106,Pasto,1,10.7
4107,Santa Marta,2,11.5
4108,Neiva,3,11.4
4109,Bucaramanga,3,6.6
4110,Neiva,2,7.0
4111,Ipiales,5,20.8
4112,Valledupar,4,6.3
4113,Pasto,4,18.9
4114,Neiva,3,7.7
4115,Valledupar,2,15.6
4116,Bogotá,5,10.9
4117,Tunja,2,6.7
4118,Riohacha,1,13.7
4119,Valledupar,3,19.2
4120,Barranquilla,1,6.7
4121,Bucaramanga,4,7.6
4122,Sincelejo,1,8.9
4123,Armenia,3,13.1
4124,Bogotá,4,15.3
4125,Pereira,2,17.8
4126,Tunja,4,5.0
4127,Pereira,4,9.1
4128,Riohacha,2,10.4
4129,Sincelejo,4,12.8
4130,Bogotá,1,19.5
4131,Villavicencio,3,10.3
4132,Bogotá,1,19.1
4133,Tunja,4,11.8
4134,Pasto,1,24.2
4135,Villavicencio,1,13.9
4136,Pasto,5,16.1
4137,Tunja,5,12.1
4138,Cali,5,5.7
4139,Manizales,3,20.0
4140,Pasto,5,6.6
4141,Riohacha,4,15.4
4142,Manizales,3,14.7
4143,Sincelejo,2,18.8
4144,Villavicencio,3,8.8
4145,Cali,5,16.6
4146,Cali,5,12.5
4147,Manizales,1,17.9
4148,Villavicencio,3,21.3
4149,Valledupar,3,9.9
4150,Neiva,5,18.0
4151,Barranquilla,3,10.2
4152,Pasto,5,14.1
4153,Cali,4,22.5
4154,Ipiales,4,7.8
4155,Cartagena,2,9.7
4156,Santa Marta,3,7.2
4157,Bogotá,1,17.3
4158,Ipiales,3,9.2
4159,Manizales,2,16.8
4160,Valledupar,3,13.9
4161,Barranquilla,3,13.9
4162,Ipiales,3,11.3
4163,Cali,2,21.2
4164,Medellín,4,19.5
4165,Manizales,5,20.4
4166,Popayán,2,24.6
4167,Popayán,5,24.9
4168,Medellín,5,14.6
4169,Medellín,5,17.1
4170,Barranquilla,3,21.9
4171,Pasto,5,21.7
4172,Barranquilla,3,22.3
4173,Montería,4,8.7
4174,Santa Marta,3,9.6
4175,Popayán,4,17.1
4176,Pasto,4,20.4
4177,Bucaramanga,3,21.9
4178,Cali,1,16.8
4179,Armenia,1,19.6
4180,Santa Marta,5,23.6
4181,Sincelejo,5,6.3
4182,Pasto,1,16.7
4183,Cali,3,6.8
4184,Medellín,4,13.5
4185,Medellín,3,17.9
4186,Pasto,5,21.0
4187,Sincelejo,3,15.9
4188,Bucaramanga,5,16.4
4189,Cartagena,4,8.0
4190,Sincelejo,1,19.1
4191,Santa Marta,2,5.6
4192,Pasto,1,7.6
4193,Manizales,2,8.6
4194,Riohacha,3,19.3
4195,Neiva,4,6.7
4196,Ipiales,5,8.7
4197,Pereira,1,15.7
4198,Pereira,5,16.3
4199,Manizales,5,6.6
4200,Barranquilla,2,21.2
4201,Pasto,5,17.8
4202,Santa Marta,5,21.7
4203,Bogotá,3,16.1
4204,Pasto,2,4.7
4205,Pereira,5,9.8
4206,Barranquilla,1,17.3
4207,Santa Marta,5,4.6
4208,Neiva,1,10.5
4209,Tunja,1,21.6
4210,Santa Marta,2,21.8
4211,Cali,2,8.3
4212,Tunja,2,8.0
4213,Santa Marta,1,21.7
4214,Santa Marta,1,19.0
4215,Montería,1,24.3
4216,Neiva,1,17.5
4217,Montería,2,24.2
4218,Villavicencio,3,24.2
4219,Santa Marta,4,21.4
4220,Sincelejo,5,7.0
4221,Cali,4,17.6
4222,Medellín,1,20.0
4223,Riohacha,2,22.9
4224,Bucaramanga,4,9.0
4225,Pasto,5,23.4
4226,Popayán,2,21.8
4227,Medellín,4,21.4
4228,Riohacha,1,18.3
4229,Pereira,1,19.0
4230,Villavicencio,3,9.9
4231,Cartagena,1,24.8
4232,Manizales,4,19.6
4233,Bogotá,1,5.7
4234,Cartagena,2,12.2
4235,Sincelejo,1,22.1
4236,Montería,1,16.7
4237,Bucaramanga,5,12.8
4238,Montería,4,5.5
4239,Armenia,4,15.8
4240,Villavicencio,1,12.9
4241,Barranquilla,4,11.4
4242,Armenia,1,8.0
4243,Cali,2,22.3
4244,Barranquilla,4,11.5
4245,Tunja,4,14.7
4246,Santa Marta,1,9.4
4247,Popayán,4,20.7
4248,Medellín,2,15.7
4249,Valledupar,1,9.6
4250,Barranquilla,4,15.4
4251,Sincelejo,1,22.3
4252,Medellín,2,9.1
4253,Neiva,1,19.2
4254,Valledupar,3,14.8
4255,Montería,5,10.8
4256,Tunja,3,17.8
4257,Valledupar,4,6.3
4258,Popayán,4,5.5
4259,Pasto,3,4.7
4260,Pereira,1,13.3
4261,Pasto,1,21.6
4262,Tunja,2,14.1
4263,Pereira,1,23.3
4264,Tunja,1,23.3
4265,Pasto,1,24.8
4266,Montería,2,17.0
4267,Popayán,4,7.1
4268,Armenia,3,21.2
4269,Santa Marta,4,21.1
4270,Ipiales,4,12.1
4271,Villavicencio,2,20.9
4272,Santa Marta,2,21.1
4273,Cartagena,1,5.9
4274,Ipiales,3,12.4
4275,Popayán,5,24.5
4276,Barranquilla,3,16.2
4277,Pereira,4,19.1
4278,Neiva,2,21.4
4279,Cali,2,5.3
4280,Medellín,3,14.6
4281,Pasto,2,20.0
4282,Manizales,2,16.0
4283,Sincelejo,3,8.3
4284,Montería,2,22.9
4285,Medellín,5,5.0
4286,Bogotá,4,14.2
4287,Santa Marta,1,16.4
4288,Bogotá,3,4.9
4289,Neiva,1,11.2
4290,Tunja,5,11.9
4291,Armenia,1,15.7
4292,Popayán,5,20.6
4293,Riohacha,2,24.9
4294,Ipiales,5,6.9
4295,Cartagena,3,14.4
4296,Armenia,4,21.5
4297,Montería,4,8.4
4298,Villavicencio,3,9.2
4299,Neiva,4,7.5
4300,Popayán,2,19.6
4301,Neiva,1,16.8
4302,Villavicencio,5,11.0
4303,Manizales,4,16.5
4304,Pereira,3,19.7
4305,Montería,3,13.7
4306,Sincelejo,5,15.9
4307,Barranquilla,2,5.2
4308,Bucaramanga,3,23.2
4309,Santa Marta,4,19.8
4310,Sincelejo,4,24.0
4311,Bucaramanga,1,11.9
4312,Valledupar,1,16.8
4313,Bogotá,1,13.0
4314,Sincelejo,2,14.5
4315,Barranquilla,3,22.8
4316,Barranquilla,1,23.7
4317,Cartagena,3,8.6
4318,Riohacha,2,20.0
4319,Sincelejo,1,10.5
4320,Barranquilla,1,23.7
4321,Manizales,4,21.7
4322,Cartagena,2,12.6
4323,Armenia,4,10.2
4324,Ipiales,5,23.1
4325,Riohacha,5,9.3
4326,Pasto,1,11.8
4327,Popayán,3,22.2
4328,Manizales,4,11.6
4329,Popayán,1,21.8
4330,Ipiales,4,14.3
4331,Barranquilla,2,10.5
4332,Medellín,4,5.0
4333,Barranquilla,4,17.1
4334,Riohacha,5,4.8
4335,Cali,4,18.0
4336,Pereira,3,7.2
4337,Villavicencio,4,23.7
4338,Riohacha,5,11.8
4339,Santa Marta,1,22.0
4340,Manizales,2,18.0
4341,Pereira,2,15.7
4342,Pereira,5,6.4
4343,Neiva,5,11.8
4344,Armenia,3,16.7
4345,Bogotá,3,20.0
4346,Armenia,1,18.3
4347,Santa Marta,1,11.5
4348,Villavicencio,5,20.0
4349,Pereira,2,11.4
4350,Cartagena,2,21.2
4351,Neiva,2,23.2
4352,Medellín,5,24.5
4353,Cali,5,14.1
4354,Tunja,2,13.8
4355,Riohacha,1,14.4
4356,Sincelejo,4,7.0
4357,Montería,1,6.1
4358,Sincelejo,5,4.7
4359,Popayán,4,5.4
4360,Pasto,5,6.8
4361,Montería,3,23.9
4362,Medellín,1,11.1
4363,Sincelejo,2,18.8
4364,Ipiales,3,19.2
4365,Valledupar,3,23.5
4366,Neiva,3,7.8
4367,Bogotá,2,6.2
4368,Barranquilla,1,23.9
4369,Neiva,1,22.9
4370,Sincelejo,5,20.5
4371,Armenia,5,18.3
4372,Manizales,4,22.2
4373,Riohacha,5,11.0
4374,Popayán,3,10.0
4375,Villavicencio,4,12.2
4376,Valledupar,3,23.7
4377,Tunja,1,11.8
4378,Montería,3,23.4
4379,Pasto,1,18.7
4380,Valledupar,5,22.6
4381,Valledupar,5,17.9
4382,Bucaramanga,2,8.1
4383,Cartagena,3,17.8
4384,Manizales,3,19.4
4385,Medellín,1,7.6
4386,Tunja,4,19.5
4387,Cali,3,10.6
4388,Cali,1,11.6
4389,Pasto,1,12.9
4390,Barranquilla,3,13.6
4391,Cartagena,4,9.8
4392,Riohacha,1,5.2
4393,Villavicencio,1,23.2
4394,Santa Marta,3,20.5
4395,Santa Marta,2,17.8
4396,Montería,4,4.6
4397,Cali,5,21.4
4398,Armenia,1,8.7
4399,Pasto,5,19.3
4400,Ipiales,2,14.3
4401,Ipiales,1,19.3
4402,Montería,4,7.0
4403,Tunja,5,15.8
4404,Valledupar,4,5.7
4405,Medellín,5,16.0
4406,Cali,3,13.4
4407,Bucaramanga,2,21.2
4408,Villavicencio,2,12.0
4409,Sincelejo,5,24.0
4410,Riohacha,5,9.3
4411,Neiva,4,6.7
4412,Medellín,1,9.0
4413,Pereira,1,16.8
4414,Barranquilla,5,8.6
4415,Cartagena,4,10.6
4416,Pasto,5,5.6
4417,Pasto,1,16.8
4418,Cartagena,1,22.2
4419,Armenia,2,18.2
4420,Montería,5,16.8
4421,Cali,5,6.4
4422,Valledupar,5,5.5
4423,Cartagena,2,15.2
4424,Riohacha,5,23.9
4425,Pereira,4,22.1
4426,Villavicencio,4,10.6
4427,Tunja,4,18.5
4428,Valledupar,5,20.0
4429,Medellín,4,15.6
4430,Riohacha,1,22.6
4431,Cartagena,3,16.0
4432,Sincelejo,4,24.9
4433,Popayán,5,10.8
4434,Riohacha,3,8.7
4435,Valledupar,4,10.9
4436,Pereira,5,15.7
4437,Sincelejo,3,6.8
4438,Valledupar,2,23.4
4439,Bogotá,1,8.9
4440,Tunja,2,10.7
4441,Bogotá,1,15.4
4442,Popayán,5,18.0
4443,Sincelejo,2,14.4
4444,Tunja,2,6.2
4445,Sincelejo,5,22.5
4446,Villavicencio,2,8.1
4447,Tunja,2,9.0
4448,Cartagena,2,12.4
4449,Villavicencio,2,10.5
4450,Medellín,4,13.6
4451,Valledupar,3,17.1
4452,Manizales,5,5.7
4453,Cartagena,3,24.8
4454,Bucaramanga,5,13.7
4455,Pasto,4,4.7
4456,Popayán,2,6.6
4457,Sincelejo,2,18.8
4458,Cali,5,23.6
4459,Barranquilla,5,10.0
4460,Medellín,1,5.2
4461,Sincelejo,1,15.9
4462,Popayán,3,9.8
4463,Armenia,3,5.0
4464,Valledupar,1,11.3
4465,Pereira,5,16.5
4466,Armenia,5,21.2
4467,Bogotá,3,16.9
4468,Manizales,1,7.5
4469,Tunja,4,10.5
4470,Riohacha,5,12.6
4471,Riohacha,4,14.1
4472,Manizales,2,10.0
4473,Manizales,3,8.9
4474,Medellín,4,14.5
4475,Riohacha,5,8.8
4476,Pereira,1,8.2
4477,Armenia,5,13.4
4478,Bogotá,2,12.9
4479,Pereira,2,13.9
4480,Ipiales,4,15.3
4481,Barranquilla,1,7.5
4482,Cali,4,23.8
4483,Manizales,5,8.7
4484,Armenia,4,15.7
4485,Pereira,4,6.5
4486,Ipiales,4,23.2
4487,Santa Marta,5,19.8
4488,Villavicencio,4,21.1
4489,Sincelejo,2,21.1
4490,Riohacha,4,8.3
4491,Bucaramanga,2,18.3
4492,Ipiales,5,7.4
4493,Armenia,3,21.5
4494,Armenia,3,10.5
4495,Neiva,1,9.8
4496,Montería,1,24.5
4497,Bucaramanga,4,16.2
4498,Montería,2,16.1
4499,Cartagena,2,22.6
4500,Riohacha,2,14.6
4501,Villavicencio,3,10.2
4502,Pasto,1,19.2
4503,Medellín,3,24.5
4504,Ipiales,2,20.6
4505,Popayán,2,15.6
4506,Valledupar,2,11.8
4507,Tunja,5,21.6
4508,Riohacha,3,14.5
4509,Valledupar,5,9.9
4510,Sincelejo,4,11.2
4511,Sincelejo,2,5.0
4512,Montería,5,21.5
4513,Pereira,1,11.9
4514,Medellín,1,4.7
4515,Villavicencio,3,21.3
4516,Tunja,2,20.1
4517,Manizales,5,22.3
4518,Cali,2,20.8
4519,Bogotá,4,19.8
4520,Tunja,2,10.6
4521,Neiva,3,18.6
4522,Pereira,2,20.9
4523,Pasto,3,14.6
4524,Montería,1,14.6
4525,Cali,1,16.6
4526,Cartagena,1,18.9
4527,Sincelejo,3,20.2
4528,Pereira,1,14.1
4529,Ipiales,3,9.9
4530,Riohacha,4,21.9
4531,Bogotá,4,12.7
4532,Pasto,2,24.7
4533,Tunja,3,16.5
4534,Medellín,1,12.2
4535,Manizales,5,18.6
4536,Valledupar,1,23.2
4537,Villavicencio,5,8.1
4538,Manizales,1,20.9
4539,Cali,1,16.3
4540,Cali,2,16.7
4541,Cartagena,3,19.3
4542,Villavicencio,5,15.1
4543,Ipiales,1,12.5
4544,Armenia,2,9.2
4545,Popayán,5,9.4
4546,Cartagena,1,21.8
4547,Armenia,5,22.7
4548,Sincelejo,3,12.1
4549,Armenia,3,6.9
4550,Santa Marta,5,14.0
4551,Medellín,1,5.5
4552,Medellín,5,15.5
4553,Pasto,5,10.2
4554,Cali,2,23.7
4555,Pasto,3,9.7
4556,Santa Marta,3,22.4
4557,Riohacha,1,10.3
4558,Armenia,5,18.2
4559,Cartagena,4,19.9
4560,Medellín,5,16.7
4561,Ipiales,1,14.8
4562,Riohacha,1,7.4
4563,Medellín,4,5.0
4564,Bogotá,3,24.8
4565,Barranquilla,1,17.6
4566,Valledupar,2,23.3
4567,Manizales,4,19.7
4568,Armenia,3,14.2
4569,Manizales,4,17.8
4570,Manizales,1,8.6
4571,Manizales,4,23.5
4572,Bogotá,1,6.4
4573,Pasto,1,20.2
4574,Villavicencio,2,10.8
4575,Riohacha,3,10.4
4576,Villavicencio,3,7.2
4577,Barranquilla,2,22.9
4578,Riohacha,4,10.1
4579,Medellín,4,10.9
4580,Medellín,4,19.0
4581,Cali,1,7.8
4582,Riohacha,4,19.2
4583,Villavicencio,5,11.8
4584,Pasto,3,13.9
4585,Medellín,1,22.4
4586,Neiva,3,21.6
4587,Medellín,4,20.6
4588,Sincelejo,3,22.2
4589,Bucaramanga,4,15.8
4590,Villavicencio,5,13.1
4591,Cali,4,11.5
4592,Tunja,3,22.4
4593,Cali,1,22.3
4594,Bogotá,2,12.0
4595,Sincelejo,3,18.8
4596,Santa Marta,2,10.7
4597,Medellín,5,14.7
4598,Pereira,5,7.5
4599,Bucaramanga,3,15.4
4600,Tunja,5,15.6
4601,Valledupar,4,17.7
4602,Barranquilla,5,9.2
4603,Manizales,4,23.1
4604,Valledupar,3,5.4
4605,Riohacha,1,10.3
4606,Sincelejo,5,13.8
4607,Popayán,1,23.4
4608,Valledupar,4,23.8
4609,Popayán,4,15.2
4610,Manizales,3,19.2
4611,Barranquilla,1,14.5
4612,Tunja,1,12.8
4613,Pereira,5,10.2
4614,Cali,4,17.9
4615,Tunja,2,9.8
4616,Medellín,5,17.3
4617,Armenia,4,6.0
4618,Cali,4,15.7
4619,Villavicencio,5,6.8
4620,Pereira,1,8.8
4621,Armenia,2,24.2
4622,Cali,3,5.7
4623,Armenia,2,6.6
4624,Cartagena,4,8.8
4625,Sincelejo,5,12.4
4626,Cartagena,1,20.2
4627,Montería,2,14.6
4628,Villavicencio,2,16.6
4629,Santa Marta,4,13.9
4630,Riohacha,5,16.8
4631,Bucaramanga,1,5.5
4632,Bogotá,2,6.5
4633,Ipiales,1,12.8
4634,Popayán,2,24.7
4635,Barranquilla,2,7.1
4636,Barranquilla,4,14.1
4637,Bucaramanga,4,18.1
4638,Villavicencio,4,20.4
4639,Ipiales,2,10.0
4640,Barranquilla,2,20.5
4641,Manizales,2,7.2
4642,Neiva,1,9.8
4643,Pereira,5,16.8
4644,Bogotá,3,6.5
4645,Sincelejo,2,7.4
4646,Sincelejo,2,19.1
4647,Armenia,4,17.3
4648,Barranquilla,2,6.3
4649,Santa Marta,4,6.7
4650,Barranquilla,4,21.3
4651,Valledupar,1,11.9
4652,Cartagena,4,20.7
4653,Bucaramanga,4,7.3
4654,Popayán,1,8.5
4655,Cali,2,22.7
4656,Popayán,3,24.7
4657,Bucaramanga,3,7.3
4658,Bucaramanga,2,20.5
4659,Manizales,1,20.8
4660,Barranquilla,5,22.5
4661,Cartagena,2,8.6
4662,Barranquilla,4,14.6
4663,Barranquilla,5,18.0
4664,Villavicencio,5,7.7
4665,Riohacha,3,24.3
4666,Neiva,4,15.3
4667,Neiva,2,18.8
4668,Medellín,4,6.6
4669,Sincelejo,5,11.6
4670,Armenia,2,14.0
4671,Neiva,2,18.3
4672,Santa Marta,2,20.8
4673,Cartagena,3,15.3
4674,Pereira,5,12.4
4675,Valledupar,1,19.2
4676,Cali,4,24.7
4677,Tunja,5,14.8
4678,Cali,3,24.4
4679,Bogotá,4,13.5
4680,Cartagena,2,13.5
4681,Barranquilla,3,17.7
4682,Medellín,1,21.1
4683,Bogotá,3,18.7
4684,Villavicencio,4,8.3
4685,Cali,4,7.1
4686,Ipiales,2,15.0
4687,Bucaramanga,5,11.1
4688,Pereira,3,17.2
4689,Pereira,2,7.5
4690,Sincelejo,5,9.7
4691,Barranquilla,1,22.9
4692,Barranquilla,3,11.9
4693,Bogotá,5,8.0
4694,Bogotá,4,22.8
4695,Tunja,1,16.6
4696,Sincelejo,4,22.6
4697,Ipiales,1,17.4
4698,Ipiales,5,5.8
4699,Bucaramanga,2,4.8
4700,Armenia,2,7.2
4701,Manizales,3,20.2
4702,Riohacha,1,7.4
4703,Armenia,5,5.3
4704,Bucaramanga,5,10.9
4705,Barranquilla,2,19.5
4706,Armenia,1,19.8
4707,Barranquilla,3,9.4
4708,Cartagena,4,19.0
4709,Barranquilla,3,21.5
4710,Valledupar,1,7.2
4711,Tunja,4,11.0
4712,Bucaramanga,5,15.4
4713,Barranquilla,1,5.4
4714,Valledupar,2,9.4
4715,Sincelejo,1,14.7
4716,Popayán,2,6.4
4717,Bucaramanga,4,16.6
4718,Pereira,3,5.5
4719,Pasto,2,21.0
4720,Armenia,1,22.9
4721,Medellín,3,14.8
4722,Medellín,1,7.3
4723,Bucaramanga,5,21.0
4724,Ipiales,1,15.4
4725,Tunja,1,22.3
4726,Medellín,4,6.1
4727,Popayán,4,5.1
4728,Pereira,5,16.8
4729,Barranquilla,1,11.4
4730,Barranquilla,1,20.9
4731,Manizales,1,8.2
4732,Ipiales,1,22.5
4733,Riohacha,3,24.1
4734,Cali,4,9.2
4735,Armenia,2,18.3
4736,Medellín,3,19.6
4737,Bogotá,1,20.0
4738,Bucaramanga,5,22.3
4739,Sincelejo,5,12.7
4740,Pasto,2,5.3
4741,Pereira,1,13.7
4742,Sincelejo,1,6.8
4743,Tunja,3,24.0
4744,Sincelejo,3,18.6
4745,Santa Marta,2,9.2
4746,Manizales,4,17.7
4747,Pereira,1,8.0
4748,Montería,1,8.8
4749,Valledupar,1,13.2
4750,Villavicencio,5,10.5
4751,Bogotá,4,19.0
4752,Tunja,5,8.1
4753,Popayán,5,5.9
4754,Tunja,1,7.2
4755,Tunja,3,19.4
4756,Ipiales,2,16.9
4757,Manizales,1,7.8
4758,Barranquilla,5,16.7
4759,Villavicencio,5,10.3
4760,Sincelejo,1,5.4
4761,Riohacha,3,5.8
4762,Villavicencio,4,10.9
4763,Bogotá,5,8.2
4764,Manizales,5,5.9
4765,Ipiales,5,5.5
4766,Medellín,5,24.1
4767,Pereira,2,5.1
4768,Neiva,3,19.8
4769,Manizales,4,22.5
4770,Villavicencio,4,4.9
4771,Cartagena,3,22.1
4772,Montería,3,15.5
4773,Montería,4,17.9
4774,Tunja,4,11.4
4775,Pasto,5,15.1
4776,Medellín,5,10.7
4777,Sincelejo,3,12.2
4778,Santa Marta,4,18.5
4779,Neiva,3,13.9
4780,Tunja,2,22.6
4781,Valledupar,2,22.9
4782,Pereira,2,12.7
4783,Cartagena,2,10.5
4784,Pereira,3,11.5
4785,Valledupar,3,17.3
4786,Valledupar,5,14.3
4787,Barranquilla,4,8.4
4788,Barranquilla,4,13.3
4789,Ipiales,3,10.4
4790,Cali,3,12.0
4791,Popayán,4,16.7
4792,Cali,2,10.9
4793,Pereira,3,8.8
4794,Ipiales,1,11.0
4795,Cartagena,3,6.2
4796,Medellín,1,18.3
4797,Manizales,1,7.7
4798,Montería,5,13.6
4799,Sincelejo,5,18.3
4800,Cali,1,21.0
4801,Manizales,2,22.8
4802,Bucaramanga,3,9.1
4803,Cali,4,17.7
4804,Pereira,3,8.9
4805,Valledupar,2,10.4
4806,Pasto,4,8.5
4807,Santa Marta,4,17.2
4808,Bucaramanga,2,16.2
4809,Armenia,3,11.3
4810,Bucaramanga,2,22.2
4811,Pereira,2,10.9
4812,Riohacha,4,17.4
4813,Neiva,2,5.6
4814,Santa Marta,5,5.8
4815,Sincelejo,4,8.1
4816,Pereira,5,7.5
4817,Montería,1,15.8
4818,Riohacha,4,22.3
4819,Ipiales,5,16.9
4820,Valledupar,4,12.7
4821,Valledupar,2,9.1
4822,Medellín,1,22.5
4823,Manizales,4,13.7
4824,Santa Marta,1,16.1
4825,Cartagena,5,22.5
