vehiculo,ruta,costo
V70,R91,373
V70,R92,567
V70,R93,375
V70,R94,397
V70,R95,578
V70,R96,480
V70,R97,260
V70,R98,520
V70,R99,438
V70,R100,309
V71,R1,401
V71,R2,580
V71,R3,362
V71,R4,373
V71,R5,260
V71,R6,475
V71,R7,284
V71,R8,276
V71,R9,527
V71,R10,284
V71,R11,580
V71,R12,352
V71,R13,469
V71,R14,260
V71,R15,487
V71,R16,340
V71,R17,364
V71,R18,339
V71,R19,379
V71,R20,296
V71,R21,506
V71,R22,422
V71,R23,395
V71,R24,420
V71,R25,409
V71,R26,351
V71,R27,467
V71,R28,500
V71,R29,262
V71,R30,442
V71,R31,394
V71,R32,271
V71,R33,474
V71,R34,579
V71,R35,580
V71,R36,260
V71,R37,295
V71,R38,421
V71,R39,575
V71,R40,580
V71,R41,520
V71,R42,340
V71,R43,342
V71,R44,565
V71,R45,529
V71,R46,421
V71,R47,491
V71,R48,402
V71,R49,557
V71,R50,325
V71,R51,541
V71,R52,425
V71,R53,388
V71,R54,477
V71,R55,539
V71,R56,528
V71,R57,268
V71,R58,372
V71,R59,310
V71,R60,580
V71,R61,378
V71,R62,486
V71,R63,415
V71,R64,580
V71,R65,319
V71,R66,480
V71,R67,323
V71,R68,301
V71,R69,400
V71,R70,353
V71,R71,313
V71,R72,357
V71,R73,434
V71,R74,398
V71,R75,326
V71,R76,419
V71,R77,334
V71,R78,553
V71,R79,275
V71,R80,451
V71,R81,560
V71,R82,351
V71,R83,483
V71,R84,350
V71,R85,260
V71,R86,288
V71,R87,579
V71,R88,402
V71,R89,413
V71,R90,291
V71,R91,555
V71,R92,461
V71,R93,325
V71,R94,400
V71,R95,490
V71,R96,507
V71,R97,262
V71,R98,375
V71,R99,314
V71,R100,468
V72,R1,407
V72,R2,454
V72,R3,260
V72,R4,301
V72,R5,401
V72,R6,559
V72,R7,504
V72,R8,420
V72,R9,361
V72,R10,526
V72,R11,382
V72,R12,397
V72,R13,343
V72,R14,465
V72,R15,314
V72,R16,446
V72,R17,446
V72,R18,315
V72,R19,556
V72,R20,569
V72,R21,539
V72,R22,402
V72,R23,476
V72,R24,355
V72,R25,310
V72,R26,538
V72,R27,432
V72,R28,334
V72,R29,389
V72,R30,501
V72,R31,550
V72,R32,439
V72,R33,469
V72,R34,580
V72,R35,562
V72,R36,572
V72,R37,260
V72,R38,580
V72,R39,335
V72,R40,480
V72,R41,394
V72,R42,462
V72,R43,315
V72,R44,297
V72,R45,326
V72,R46,260
V72,R47,580
V72,R48,473
V72,R49,380
V72,R50,556
V72,R51,507
V72,R52,580
V72,R53,381
V72,R54,400
V72,R55,271
V72,R56,389
V72,R57,537
V72,R58,347
V72,R59,405
V72,R60,561
V72,R61,371
V72,R62,557
V72,R63,513
V72,R64,540
V72,R65,349
V72,R66,442
V72,R67,457
V72,R68,499
V72,R69,429
V72,R70,455
V72,R71,456
V72,R72,402
V72,R73,398
V72,R74,360
V72,R75,316
V72,R76,331
V72,R77,324
V72,R78,499
V72,R79,510
V72,R80,537
V72,R81,360
V72,R82,579
V72,R83,385
V72,R84,334
V72,R85,533
V72,R86,403
V72,R87,260
V72,R88,518
V72,R89,528
V72,R90,280
V72,R91,472
V72,R92,551
V72,R93,552
V72,R94,376
V72,R95,521
V72,R96,330
V72,R97,311
V72,R98,307
V72,R99,430
V72,R100,398
V73,R1,477
V73,R2,395
V73,R3,260
V73,R4,580
V73,R5,307
V73,R6,480
V73,R7,308
V73,R8,424
V73,R9,327
V73,R10,421
V73,R11,336
V73,R12,335
V73,R13,434
V73,R14,443
V73,R15,538
V73,R16,473
V73,R17,388
V73,R18,543
V73,R19,315
V73,R20,309
V73,R21,334
V73,R22,549
V73,R23,545
V73,R24,463
V73,R25,268
V73,R26,537
V73,R27,311
V73,R28,410
V73,R29,402
V73,R30,532
V73,R31,444
V73,R32,380
V73,R33,376
V73,R34,520
V73,R35,555
V73,R36,467
V73,R37,419
V73,R38,393
V73,R39,393
V73,R40,287
V73,R41,389
V73,R42,388
V73,R43,329
V73,R44,269
V73,R45,463
V73,R46,324
V73,R47,329
V73,R48,540
V73,R49,452
V73,R50,320
V73,R51,369
V73,R52,473
V73,R53,527
V73,R54,307
V73,R55,539
V73,R56,465
V73,R57,537
V73,R58,498
V73,R59,384
V73,R60,340
V73,R61,266
V73,R62,499
V73,R63,506
V73,R64,276
V73,R65,407
V73,R66,378
V73,R67,418
V73,R68,324
V73,R69,449
V73,R70,303
V73,R71,324
V73,R72,301
V73,R73,354
V73,R74,367
V73,R75,270
V73,R76,494
V73,R77,284
V73,R78,407
V73,R79,260
V73,R80,328
V73,R81,519
V73,R82,493
V73,R83,463
V73,R84,557
V73,R85,478
V73,R86,538
V73,R87,362
V73,R88,508
V73,R89,460
V73,R90,491
V73,R91,416
V73,R92,276
V73,R93,320
V73,R94,349
V73,R95,262
V73,R96,549
V73,R97,501
V73,R98,450
V73,R99,545
V73,R100,502
V74,R1,440
V74,R2,440
V74,R3,337
V74,R4,480
V74,R5,336
V74,R6,517
V74,R7,387
V74,R8,426
V74,R9,424
V74,R10,412
V74,R11,283
V74,R12,372
V74,R13,315
V74,R14,330
V74,R15,558
V74,R16,546
V74,R17,470
V74,R18,369
V74,R19,320
V74,R20,566
V74,R21,363
V74,R22,383
V74,R23,426
V74,R24,329
V74,R25,416
V74,R26,494
V74,R27,313
V74,R28,373
V74,R29,290
V74,R30,291
V74,R31,428
V74,R32,473
V74,R33,509
V74,R34,340
V74,R35,537
V74,R36,451
V74,R37,465
V74,R38,434
V74,R39,459
V74,R40,520
V74,R41,375
V74,R42,518
V74,R43,480
V74,R44,392
V74,R45,343
V74,R46,470
V74,R47,382
V74,R48,367
V74,R49,537
V74,R50,445
V74,R51,570
V74,R52,359
V74,R53,563
V74,R54,555
V74,R55,273
V74,R56,393
V74,R57,342
V74,R58,503
V74,R59,295
V74,R60,580
V74,R61,288
V74,R62,377
V74,R63,449
V74,R64,376
V74,R65,519
V74,R66,465
V74,R67,578
V74,R68,340
V74,R69,473
V74,R70,320
V74,R71,293
V74,R72,513
V74,R73,440
V74,R74,382
V74,R75,553
V74,R76,502
V74,R77,579
V74,R78,501
V74,R79,332
V74,R80,269
V74,R81,355
V74,R82,555
V74,R83,304
V74,R84,315
V74,R85,580
V74,R86,371
V74,R87,493
V74,R88,524
V74,R89,513
V74,R90,468
V74,R91,304
V74,R92,466
V74,R93,426
V74,R94,497
V74,R95,374
V74,R96,351
V74,R97,401
V74,R98,363
V74,R99,389
V74,R100,580
V75,R1,374
V75,R2,438
V75,R3,557
V75,R4,465
V75,R5,382
V75,R6,316
V75,R7,554
V75,R8,342
V75,R9,463
V75,R10,495
V75,R11,580
V75,R12,412
V75,R13,352
V75,R14,304
V75,R15,301
V75,R16,318
V75,R17,469
V75,R18,540
V75,R19,270
V75,R20,311
V75,R21,340
V75,R22,517
V75,R23,522
V75,R24,498
V75,R25,269
V75,R26,490
V75,R27,380
V75,R28,327
V75,R29,440
V75,R30,358
V75,R31,454
V75,R32,322
V75,R33,361
V75,R34,484
V75,R35,496
V75,R36,260
V75,R37,454
V75,R38,310
V75,R39,478
V75,R40,441
V75,R41,339
V75,R42,410
V75,R43,319
V75,R44,315
V75,R45,260
V75,R46,323
V75,R47,373
V75,R48,580
V75,R49,478
V75,R50,391
V75,R51,333
V75,R52,421
V75,R53,458
V75,R54,449
V75,R55,487
V75,R56,562
V75,R57,389
V75,R58,491
V75,R59,398
V75,R60,406
V75,R61,481
V75,R62,419
V75,R63,283
V75,R64,482
V75,R65,503
V75,R66,493
V75,R67,543
V75,R68,580
V75,R69,328
V75,R70,347
V75,R71,277
V75,R72,437
V75,R73,362
V75,R74,516
V75,R75,525
V75,R76,260
V75,R77,539
V75,R78,502
V75,R79,370
V75,R80,455
V75,R81,494
V75,R82,500
V75,R83,389
V75,R84,563
V75,R85,260
V75,R86,464
V75,R87,551
V75,R88,314
V75,R89,448
V75,R90,309
V75,R91,516
V75,R92,540
V75,R93,505
V75,R94,418
V75,R95,466
V75,R96,362
V75,R97,502
V75,R98,282
V75,R99,505
V75,R100,536
V76,R1,580
V76,R2,467
V76,R3,346
V76,R4,292
V76,R5,273
V76,R6,353
V76,R7,430
V76,R8,351
V76,R9,339
V76,R10,498
V76,R11,304
V76,R12,472
V76,R13,568
V76,R14,486
V76,R15,572
V76,R16,559
V76,R17,486
V76,R18,313
V76,R19,567
V76,R20,480
V76,R21,429
V76,R22,316
V76,R23,260
V76,R24,446
V76,R25,565
V76,R26,491
V76,R27,298
V76,R28,388
V76,R29,260
V76,R30,336
V76,R31,511
V76,R32,472
V76,R33,260
V76,R34,297
V76,R35,525
V76,R36,387
V76,R37,476
V76,R38,497
V76,R39,353
V76,R40,345
V76,R41,441
V76,R42,307
V76,R43,442
V76,R44,305
V76,R45,302
V76,R46,562
V76,R47,323
V76,R48,318
V76,R49,346
V76,R50,287
V76,R51,427
V76,R52,350
V76,R53,544
V76,R54,300
V76,R55,580
V76,R56,394
V76,R57,330
V76,R58,379
V76,R59,459
V76,R60,538
V76,R61,381
V76,R62,460
V76,R63,368
V76,R64,462
V76,R65,323
V76,R66,392
V76,R67,375
V76,R68,479
V76,R69,533
V76,R70,451
V76,R71,262
V76,R72,306
V76,R73,413
V76,R74,573
V76,R75,465
V76,R76,488
V76,R77,343
V76,R78,272
V76,R79,516
V76,R80,340
V76,R81,283
V76,R82,399
V76,R83,478
V76,R84,580
V76,R85,406
V76,R86,508
V76,R87,529
V76,R88,433
V76,R89,306
V76,R90,312
V76,R91,291
V76,R92,511
V76,R93,438
V76,R94,360
V76,R95,316
V76,R96,535
V76,R97,391
V76,R98,274
V76,R99,424
V76,R100,332
V77,R1,293
V77,R2,459
V77,R3,281
V77,R4,447
V77,R5,320
V77,R6,396
V77,R7,260
V77,R8,392
V77,R9,260
V77,R10,295
V77,R11,357
V77,R12,343
V77,R13,522
V77,R14,341
V77,R15,365
V77,R16,367
V77,R17,385
V77,R18,528
V77,R19,559
V77,R20,488
V77,R21,357
V77,R22,302
V77,R23,271
V77,R24,573
V77,R25,557
V77,R26,470
V77,R27,409
V77,R28,480
V77,R29,580
V77,R30,272
V77,R31,580
V77,R32,364
V77,R33,453
V77,R34,391
V77,R35,260
V77,R36,447
V77,R37,530
V77,R38,392
V77,R39,288
V77,R40,383
V77,R41,279
V77,R42,355
V77,R43,395
V77,R44,319
V77,R45,320
V77,R46,405
V77,R47,513
V77,R48,573
V77,R49,580
V77,R50,288
V77,R51,399
V77,R52,468
V77,R53,352
V77,R54,535
V77,R55,495
V77,R56,450
V77,R57,509
V77,R58,437
V77,R59,425
V77,R60,320
V77,R61,260
V77,R62,322
V77,R63,426
V77,R64,486
V77,R65,278
V77,R66,394
V77,R67,439
V77,R68,539
V77,R69,382
V77,R70,580
V77,R71,376
V77,R72,344
V77,R73,420
V77,R74,363
V77,R75,359
V77,R76,303
V77,R77,303
V77,R78,492
V77,R79,540
V77,R80,521
V77,R81,436
V77,R82,390
V77,R83,392
V77,R84,261
V77,R85,381
V77,R86,462
V77,R87,483
V77,R88,343
V77,R89,324
V77,R90,444
V77,R91,404
V77,R92,475
V77,R93,428
V77,R94,272
V77,R95,580
V77,R96,456
V77,R97,475
V77,R98,318
V77,R99,337
V77,R100,302
V78,R1,351
V78,R2,403
V78,R3,346
V78,R4,370
V78,R5,260
V78,R6,456
V78,R7,492
V78,R8,365
V78,R9,279
V78,R10,446
V78,R11,469
V78,R12,323
V78,R13,260
V78,R14,369
V78,R15,324
V78,R16,519
V78,R17,557
V78,R18,359
V78,R19,453
V78,R20,370
V78,R21,540
V78,R22,493
V78,R23,387
V78,R24,280
V78,R25,499
V78,R26,431
V78,R27,383
V78,R28,384
V78,R29,455
V78,R30,580
V78,R31,535
V78,R32,287
V78,R33,400
V78,R34,541
V78,R35,435
V78,R36,346
V78,R37,442
V78,R38,559
V78,R39,355
V78,R40,430
V78,R41,421
V78,R42,452
V78,R43,547
V78,R44,560
V78,R45,404
V78,R46,446
V78,R47,552
V78,R48,507
V78,R49,529
V78,R50,444
V78,R51,278
V78,R52,478
V78,R53,418
V78,R54,325
V78,R55,476
V78,R56,373
V78,R57,260
V78,R58,334
V78,R59,536
V78,R60,471
V78,R61,400
V78,R62,463
V78,R63,260
V78,R64,439
V78,R65,416
V78,R66,449
V78,R67,516
V78,R68,423
V78,R69,410
V78,R70,486
V78,R71,438
V78,R72,297
V78,R73,318
V78,R74,391
V78,R75,371
V78,R76,323
V78,R77,396
V78,R78,303
V78,R79,491
V78,R80,433
V78,R81,434
V78,R82,533
V78,R83,475
V78,R84,461
V78,R85,541
V78,R86,515
V78,R87,550
V78,R88,535
V78,R89,267
V78,R90,449
V78,R91,441
V78,R92,260
V78,R93,479
V78,R94,408
V78,R95,281
V78,R96,556
V78,R97,345
V78,R98,397
V78,R99,382
V78,R100,271
V79,R1,580
V79,R2,336
V79,R3,307
V79,R4,421
V79,R5,411
V79,R6,283
V79,R7,534
V79,R8,459
V79,R9,398
V79,R10,395
V79,R11,322
V79,R12,298
V79,R13,407
V79,R14,497
V79,R15,281
V79,R16,477
V79,R17,436
V79,R18,580
V79,R19,574
V79,R20,446
V79,R21,260
V79,R22,485
V79,R23,260
V79,R24,481
V79,R25,403
V79,R26,438
V79,R27,388
V79,R28,532
V79,R29,448
V79,R30,449
V79,R31,283
V79,R32,513
V79,R33,324
V79,R34,364
V79,R35,536
V79,R36,552
V79,R37,462
V79,R38,380
V79,R39,377
V79,R40,290
V79,R41,329
V79,R42,288
V79,R43,414
V79,R44,447
V79,R45,298
V79,R46,392
V79,R47,321
V79,R48,337
V79,R49,307
V79,R50,515
V79,R51,467
V79,R52,543
V79,R53,400
V79,R54,288
V79,R55,308
V79,R56,523
V79,R57,301
V79,R58,565
V79,R59,404
V79,R60,358
V79,R61,359
V79,R62,500
V79,R63,285
V79,R64,415
V79,R65,392
V79,R66,426
V79,R67,455
V79,R68,392
V79,R69,318
V79,R70,488
V79,R71,484
V79,R72,536
V79,R73,287
V79,R74,455
V79,R75,354
V79,R76,540
V79,R77,293
V79,R78,510
V79,R79,329
V79,R80,365
V79,R81,260
V79,R82,543
V79,R83,348
V79,R84,531
V79,R85,399
V79,R86,339
V79,R87,484
V79,R88,346
V79,R89,471
V79,R90,504
V79,R91,284
V79,R92,260
V79,R93,347
V79,R94,564
V79,R95,580
V79,R96,548
V79,R97,544
V79,R98,328
V79,R99,550
V79,R100,353
V80,R1,501
V80,R2,316
V80,R3,557
V80,R4,530
V80,R5,313
V80,R6,321
V80,R7,285
V80,R8,478
V80,R9,354
V80,R10,517
V80,R11,564
V80,R12,500
V80,R13,489
V80,R14,481
V80,R15,306
V80,R16,466
V80,R17,440
V80,R18,491
V80,R19,542
V80,R20,371
V80,R21,277
V80,R22,340
V80,R23,519
V80,R24,260
V80,R25,327
V80,R26,415
V80,R27,451
V80,R28,493
V80,R29,289
V80,R30,387
V80,R31,552
V80,R32,456
V80,R33,370
V80,R34,421
V80,R35,494
V80,R36,527
V80,R37,306
V80,R38,520
V80,R39,324
V80,R40,470
V80,R41,477
V80,R42,516
V80,R43,540
V80,R44,381
V80,R45,440
V80,R46,509
V80,R47,392
V80,R48,460
V80,R49,520
V80,R50,329
V80,R51,426
V80,R52,457
V80,R53,571
V80,R54,398
V80,R55,356
V80,R56,580
V80,R57,260
V80,R58,371
V80,R59,414
V80,R60,335
V80,R61,406
V80,R62,320
V80,R63,487
V80,R64,412
V80,R65,356
V80,R66,386
V80,R67,531
V80,R68,491
V80,R69,536
V80,R70,440
V80,R71,444
V80,R72,518
V80,R73,321
V80,R74,299
V80,R75,539
V80,R76,308
V80,R77,447
V80,R78,375
V80,R79,367
V80,R80,451
V80,R81,369
V80,R82,390
V80,R83,350
V80,R84,306
V80,R85,487
V80,R86,533
V80,R87,262
V80,R88,474
V80,R89,296
V80,R90,580
V80,R91,401
V80,R92,400
V80,R93,504
V80,R94,444
V80,R95,360
V80,R96,489
V80,R97,316
V80,R98,362
V80,R99,406
V80,R100,294
V81,R1,488
V81,R2,381
V81,R3,393
V81,R4,373
V81,R5,451
V81,R6,557
V81,R7,580
V81,R8,465
V81,R9,557
V81,R10,538
V81,R11,459
V81,R12,484
V81,R13,260
V81,R14,551
V81,R15,364
V81,R16,519
V81,R17,375
V81,R18,539
V81,R19,260
V81,R20,519
V81,R21,428
V81,R22,444
V81,R23,514
V81,R24,323
V81,R25,264
V81,R26,297
V81,R27,531
V81,R28,524
V81,R29,580
V81,R30,466
V81,R31,349
V81,R32,457
V81,R33,479
V81,R34,445
V81,R35,552
V81,R36,506
V81,R37,401
V81,R38,454
V81,R39,290
V81,R40,273
V81,R41,545
V81,R42,465
V81,R43,407
V81,R44,346
V81,R45,458
V81,R46,323
V81,R47,580
V81,R48,319
V81,R49,429
V81,R50,573
V81,R51,349
V81,R52,412
V81,R53,509
V81,R54,419
V81,R55,402
V81,R56,418
V81,R57,478
V81,R58,277
V81,R59,377
V81,R60,388
V81,R61,284
V81,R62,496
V81,R63,283
V81,R64,260
V81,R65,359
V81,R66,374
V81,R67,396
V81,R68,417
V81,R69,580
V81,R70,262
V81,R71,413
V81,R72,327
V81,R73,314
V81,R74,504
V81,R75,384
V81,R76,427
V81,R77,297
V81,R78,580
V81,R79,535
V81,R80,334
V81,R81,367
V81,R82,509
V81,R83,260
V81,R84,347
V81,R85,316
V81,R86,363
V81,R87,362
V81,R88,346
V81,R89,426
V81,R90,328
V81,R91,514
V81,R92,438
V81,R93,392
V81,R94,425
V81,R95,309
V81,R96,389
V81,R97,284
V81,R98,415
V81,R99,533
V81,R100,386
V82,R1,422
V82,R2,260
V82,R3,360
V82,R4,428
V82,R5,341
V82,R6,423
V82,R7,331
V82,R8,552
V82,R9,531
V82,R10,469
V82,R11,399
V82,R12,528
V82,R13,260
V82,R14,260
V82,R15,439
V82,R16,570
V82,R17,420
V82,R18,348
V82,R19,485
V82,R20,485
V82,R21,447
V82,R22,482
V82,R23,393
V82,R24,369
V82,R25,406
V82,R26,554
V82,R27,560
V82,R28,277
V82,R29,260
V82,R30,324
V82,R31,461
V82,R32,273
V82,R33,496
V82,R34,364
V82,R35,546
V82,R36,295
V82,R37,260
V82,R38,378
V82,R39,311
V82,R40,405
V82,R41,355
V82,R42,352
V82,R43,342
V82,R44,456
V82,R45,477
V82,R46,359
V82,R47,361
V82,R48,317
V82,R49,533
V82,R50,406
V82,R51,542
V82,R52,478
V82,R53,557
V82,R54,577
V82,R55,458
V82,R56,359
V82,R57,484
V82,R58,305
V82,R59,335
V82,R60,299
V82,R61,466
V82,R62,260
V82,R63,459
V82,R64,260
V82,R65,359
V82,R66,441
V82,R67,275
V82,R68,531
V82,R69,426
V82,R70,521
V82,R71,437
V82,R72,491
V82,R73,476
V82,R74,349
V82,R75,367
V82,R76,297
V82,R77,315
V82,R78,580
V82,R79,437
V82,R80,440
V82,R81,565
V82,R82,280
V82,R83,482
V82,R84,405
V82,R85,448
V82,R86,555
V82,R87,311
V82,R88,260
V82,R89,450
V82,R90,580
V82,R91,389
V82,R92,576
V82,R93,437
V82,R94,260
V82,R95,554
V82,R96,524
V82,R97,440
V82,R98,326
V82,R99,395
V82,R100,396
V83,R1,543
V83,R2,513
V83,R3,281
V83,R4,456
V83,R5,386
V83,R6,429
V83,R7,566
V83,R8,366
V83,R9,320
V83,R10,442
V83,R11,296
V83,R12,449
V83,R13,284
V83,R14,483
V83,R15,377
V83,R16,317
V83,R17,536
V83,R18,327
V83,R19,434
V83,R20,342
V83,R21,471
V83,R22,322
V83,R23,424
V83,R24,559
V83,R25,300
V83,R26,385
V83,R27,401
V83,R28,555
V83,R29,327
V83,R30,485
V83,R31,304
V83,R32,454
V83,R33,363
V83,R34,485
V83,R35,265
V83,R36,260
V83,R37,575
V83,R38,348
V83,R39,562
V83,R40,436
V83,R41,455
V83,R42,260
V83,R43,303
V83,R44,263
V83,R45,499
V83,R46,453
V83,R47,260
V83,R48,580
V83,R49,536
V83,R50,580
V83,R51,326
V83,R52,323
V83,R53,566
V83,R54,411
V83,R55,262
V83,R56,367
V83,R57,285
V83,R58,294
V83,R59,444
V83,R60,446
V83,R61,444
V83,R62,444
V83,R63,361
V83,R64,392
V83,R65,322
V83,R66,267
V83,R67,511
V83,R68,345
V83,R69,387
V83,R70,580
V83,R71,392
V83,R72,375
V83,R73,478
V83,R74,460
V83,R75,534
V83,R76,547
V83,R77,378
V83,R78,561
V83,R79,543
V83,R80,366
V83,R81,319
V83,R82,428
V83,R83,274
V83,R84,309
V83,R85,312
V83,R86,580
V83,R87,573
V83,R88,516
V83,R89,519
V83,R90,413
V83,R91,440
V83,R92,393
V83,R93,507
V83,R94,365
V83,R95,382
V83,R96,266
V83,R97,542
V83,R98,356
V83,R99,308
V83,R100,331
V84,R1,428
V84,R2,477
V84,R3,447
V84,R4,481
V84,R5,437
V84,R6,348
V84,R7,475
V84,R8,461
V84,R9,329
V84,R10,474
V84,R11,260
V84,R12,446
V84,R13,410
V84,R14,519
V84,R15,483
V84,R16,390
V84,R17,473
V84,R18,515
V84,R19,531
V84,R20,347
V84,R21,455
V84,R22,523
V84,R23,580
V84,R24,341
V84,R25,505
V84,R26,318
V84,R27,414
V84,R28,580
V84,R29,561
V84,R30,381
V84,R31,480
V84,R32,580
V84,R33,355
V84,R34,549
V84,R35,493
V84,R36,334
V84,R37,549
V84,R38,287
V84,R39,335
V84,R40,415
V84,R41,515
V84,R42,260
V84,R43,286
V84,R44,398
V84,R45,452
V84,R46,432
V84,R47,368
V84,R48,460
V84,R49,571
V84,R50,544
V84,R51,421
V84,R52,400
V84,R53,523
V84,R54,286
V84,R55,334
V84,R56,323
V84,R57,381
V84,R58,445
V84,R59,495
V84,R60,330
V84,R61,325
V84,R62,479
V84,R63,513
V84,R64,580
V84,R65,493
V84,R66,295
V84,R67,552
V84,R68,580
V84,R69,489
V84,R70,328
V84,R71,467
V84,R72,505
V84,R73,537
V84,R74,290
V84,R75,471
V84,R76,545
V84,R77,283
V84,R78,473
V84,R79,412
V84,R80,512
V84,R81,327
V84,R82,365
V84,R83,557
V84,R84,510
V84,R85,506
V84,R86,424
V84,R87,315
V84,R88,401
V84,R89,369
V84,R90,336
V84,R91,304
V84,R92,271
V84,R93,305
V84,R94,532
V84,R95,264
V84,R96,300
V84,R97,560
V84,R98,348
V84,R99,426
V84,R100,370
V85,R1,274
V85,R2,306
V85,R3,337
V85,R4,260
V85,R5,285
V85,R6,532
V85,R7,553
V85,R8,441
V85,R9,328
V85,R10,376
V85,R11,432
V85,R12,401
V85,R13,296
V85,R14,448
V85,R15,278
V85,R16,522
V85,R17,580
V85,R18,290
V85,R19,260
V85,R20,335
V85,R21,300
V85,R22,260
V85,R23,476
V85,R24,459
V85,R25,575
V85,R26,578
V85,R27,301
V85,R28,438
V85,R29,359
V85,R30,263
V85,R31,387
V85,R32,542
V85,R33,449
V85,R34,260
V85,R35,565
V85,R36,310
V85,R37,301
V85,R38,312
V85,R39,580
V85,R40,354
V85,R41,434
V85,R42,297
V85,R43,383
V85,R44,448
V85,R45,448
V85,R46,465
V85,R47,376
V85,R48,411
V85,R49,463
V85,R50,286
V85,R51,276
V85,R52,297
V85,R53,561
V85,R54,375
V85,R55,471
V85,R56,356
V85,R57,424
V85,R58,368
V85,R59,484
V85,R60,260
V85,R61,496
V85,R62,396
V85,R63,342
V85,R64,453
V85,R65,260
V85,R66,475
V85,R67,336
V85,R68,376
V85,R69,471
V85,R70,325
V85,R71,518
V85,R72,354
V85,R73,508
V85,R74,352
V85,R75,402
V85,R76,325
V85,R77,445
V85,R78,485
V85,R79,495
V85,R80,455
V85,R81,553
V85,R82,442
V85,R83,529
V85,R84,397
V85,R85,511
V85,R86,512
V85,R87,267
V85,R88,382
V85,R89,539
V85,R90,460
V85,R91,324
V85,R92,308
V85,R93,409
V85,R94,568
V85,R95,476
V85,R96,524
V85,R97,285
V85,R98,529
V85,R99,523
V85,R100,545
V86,R1,495
V86,R2,407
V86,R3,274
V86,R4,329
V86,R5,580
V86,R6,428
V86,R7,447
V86,R8,329
V86,R9,451
V86,R10,320
V86,R11,272
V86,R12,376
V86,R13,516
V86,R14,580
V86,R15,395
V86,R16,429
V86,R17,395
V86,R18,441
V86,R19,345
V86,R20,377
V86,R21,503
V86,R22,555
V86,R23,580
V86,R24,296
V86,R25,384
V86,R26,365
V86,R27,509
V86,R28,391
V86,R29,270
V86,R30,323
V86,R31,315
V86,R32,260
V86,R33,447
V86,R34,476
V86,R35,500
V86,R36,528
V86,R37,539
V86,R38,299
V86,R39,402
V86,R40,327
V86,R41,424
V86,R42,513
V86,R43,455
V86,R44,415
V86,R45,525
V86,R46,409
V86,R47,439
V86,R48,462
V86,R49,401
V86,R50,363
V86,R51,461
V86,R52,403
V86,R53,345
V86,R54,556
V86,R55,377
V86,R56,513
V86,R57,399
V86,R58,411
V86,R59,322
V86,R60,388
V86,R61,369
V86,R62,358
V86,R63,456
V86,R64,377
V86,R65,322
V86,R66,438
V86,R67,260
V86,R68,554
V86,R69,389
V86,R70,282
V86,R71,430
V86,R72,526
V86,R73,347
V86,R74,367
V86,R75,305
V86,R76,335
V86,R77,580
V86,R78,530
V86,R79,338
V86,R80,564
V86,R81,296
V86,R82,348
V86,R83,383
V86,R84,561
V86,R85,559
V86,R86,297
V86,R87,260
V86,R88,411
V86,R89,580
V86,R90,527
V86,R91,431
V86,R92,497
V86,R93,366
V86,R94,450
V86,R95,324
V86,R96,342
V86,R97,292
V86,R98,546
V86,R99,320
V86,R100,461
V87,R1,442
V87,R2,388
V87,R3,313
V87,R4,341
V87,R5,487
V87,R6,373
V87,R7,452
V87,R8,489
V87,R9,507
V87,R10,421
V87,R11,345
V87,R12,420
V87,R13,580
V87,R14,378
V87,R15,302
V87,R16,260
V87,R17,438
V87,R18,304
V87,R19,305
V87,R20,519
V87,R21,580
V87,R22,477
V87,R23,325
V87,R24,357
V87,R25,554
V87,R26,524
V87,R27,399
V87,R28,508
V87,R29,408
V87,R30,260
V87,R31,392
V87,R32,291
V87,R33,510
V87,R34,419
V87,R35,526
V87,R36,413
V87,R37,361
V87,R38,580
V87,R39,532
V87,R40,309
V87,R41,429
V87,R42,456
V87,R43,442
V87,R44,260
V87,R45,529
V87,R46,399
V87,R47,444
V87,R48,363
V87,R49,328
V87,R50,447
V87,R51,452
V87,R52,323
V87,R53,490
V87,R54,462
V87,R55,423
V87,R56,260
V87,R57,452
V87,R58,439
V87,R59,451
V87,R60,291
V87,R61,561
V87,R62,396
V87,R63,398
V87,R64,479
V87,R65,281
V87,R66,329
V87,R67,271
V87,R68,323
V87,R69,471
V87,R70,579
V87,R71,359
V87,R72,408
V87,R73,448
V87,R74,580
V87,R75,351
V87,R76,394
V87,R77,542
V87,R78,471
V87,R79,453
V87,R80,336
V87,R81,336
V87,R82,412
V87,R83,528
V87,R84,323
V87,R85,389
V87,R86,548
V87,R87,546
V87,R88,366
V87,R89,310
V87,R90,260
V87,R91,548
V87,R92,580
V87,R93,580
V87,R94,527
V87,R95,266
V87,R96,470
V87,R97,379
V87,R98,348
V87,R99,436
V87,R100,314
V88,R1,497
V88,R2,537
V88,R3,401
V88,R4,324
V88,R5,351
V88,R6,321
V88,R7,506
V88,R8,346
V88,R9,347
V88,R10,368
V88,R11,567
V88,R12,332
V88,R13,514
V88,R14,534
V88,R15,503
V88,R16,452
V88,R17,573
V88,R18,414
V88,R19,302
V88,R20,434
V88,R21,404
V88,R22,541
V88,R23,533
V88,R24,560
V88,R25,260
V88,R26,374
V88,R27,525
V88,R28,514
V88,R29,497
V88,R30,580
V88,R31,340
V88,R32,518
V88,R33,557
V88,R34,331
V88,R35,446
V88,R36,383
V88,R37,260
V88,R38,326
